Longitude,Latitude,Name,Address
-81.415532,28.577518,"WAWA [Diesel]-Orlando,FL","2507 N John Young Pkwy, Orlando,FL 32807|(407) 578-8574|24 hrs|5100"
-81.344963,28.524724,"WAWA [Diesel]-Orlando,FL","3025 Curry Ford Rd, Orlando,FL 32806|(407) 897-8117|24 hrs|5130"
-81.376981,28.508861,"WAWA [Diesel]-Orlando,FL","3100 S Orange Avenue, Orlando,FL 32806|(407) 855-9716|24 hrs|5157"
-81.418454,28.493702,"WAWA [Diesel]-Orlando,FL","3501 Millenia Blvd, Orlando,FL 32839|(407) 363-0455|24 hrs|5189"
-81.421932,28.411527,"WAWA [Diesel]-Orlando,FL","3951 Central Florida Pkwy, Orlando,FL 32837|(321) 257-8121|24 hrs|5205"
-81.334013,28.55282,"WAWA [Diesel]-Orlando,FL","4100 E Colonial Drive, Orlando,FL 32803|(407) 895-7521|24 hrs|5153"
-81.288014,28.480115,"WAWA [Diesel]-Orlando,FL","4700 South Goldenrod Rd, Orlando,FL 32822|(407) 380-9800|24 hrs|5103"
-81.4595744,28.5281025,"WAWA [Diesel]-Orlando,FL","5810 Raleigh St, Orlando,FL 32811|(407) 495-1822|24 hrs|5308"
-81.416055,28.610294,"WAWA [Diesel]-Orlando,FL","5820 Edgewater Drive, Orlando,FL 32810|(407) 291-1394|24 hrs|5164"
-81.457556,28.405762,"WAWA [Diesel]-Orlando,FL","5910 Central Florida Parkway, Orlando,FL 32821|(407) 345-5210|24 hrs|5101"
-81.28665,28.553324,"WAWA [Diesel]-Orlando,FL","608 N Goldenrod Rd, Orlando,FL 32807|(407) 249-9474|24 hrs|5134"
-81.31064,28.46956,"WAWA [Diesel]-Orlando,FL","6500 South Semoran Blvd, Orlando,FL 32822|(407) 859-3826|24 hrs|5136"
-81.466629,28.449465,"WAWA [Diesel]-Orlando,FL","6500 W Sand Lake Rd, Orlando,FL 32819|(407) 248-1213|24 hrs|5160"
-81.39793,28.46372,"WAWA [Diesel]-Orlando,FL","7030 South Orange Blossom Trail, Orlando,FL 32809|(407) 240-3238|24 hrs|5105"
-81.278282,28.569086,"WAWA [Diesel]-Orlando,FL","8049 East Colonial Dr, Orlando,FL 32807|(407) 381-1129|24 hrs|5113"
-81.363297,28.451616,"WAWA [Diesel]-Orlando,FL","8099 Orange Ave, Orlando,FL 32809|(407) 856-5905|24 hrs|5208"
-81.404364,28.440561,"WAWA [Diesel]-Orlando,FL","8574 S Orange Blossom Trail, Orlando,FL 32809|(407) 856-4631|24 hrs|5138"
-81.50593,28.38923,"WAWA [Diesel]-Orlando,FL","8894 Vinings Way Blvd, Orlando,FL 32836|(407) 613-2539|24 hrs|5209"
-81.25632,28.43293,"WAWA [Diesel]-Orlando,FL","9235 Narcoosee Rd, Orlando,FL 32827|(407) 207-4082|24 hrs|5174"
-81.24764,28.47876,"WAWA [Diesel]-Orlando,FL","9955 Lee Vista Blvd, Orlando,FL 32829|(407) 658-4515|24 hrs|5182"
-81.07178,29.27872,"WAWA [Diesel]-Ormond Beach,FL","600 W Granada Blvd, Ormond Beach,FL 32174|(386) 310-2265|24 hrs|5315"
-81.22513,28.654904,"WAWA [Diesel]-Oviedo,FL","1020 West Mitchell Hammock Rd, Oviedo,FL 32765|(407) 706-4943|24 hrs|5219"
-81.208715,28.626988,"WAWA [Diesel]-Oviedo,FL","3000 Alafaya Trail, Oviedo,FL 32765|(407) 359-0144|24 hrs|5118"
-82.03756,28.92773,"WAWA [Diesel]-Oxford,FL","11770 US 301, Oxford,FL 34484|(321) 222-9433|24 hrs|5282"
-80.649284,27.997618,"WAWA [Diesel]-Palm Bay,FL","850 Malabar Rd Se, Palm Bay,FL 32909|(321) 241-0677|24 hrs|5317"
-81.206366,29.476023,"WAWA [Diesel]-Palm Coast,FL","5600 SR 100 East, Palm Coast,FL 32164|(386) 361-4822|24 Hrs|5310"
-80.671422,28.201817,"WAWA [Diesel]-Palm Shores,FL","5605 Wickham Rd, Palm Shores,FL 32940|(321) 255-4861|24 hrs|5190"
-80.088665,26.650102,"WAWA [Diesel]-Palm Springs,FL","1771 South Congress Ave, Palm Springs,FL 33406|(561) 812-2192|24 hrs|5223"
-80.088806,26.617849,"WAWA [Diesel]-Palm Springs,FL","3950 South Congress Ave, Palm Springs,FL 33461|(561) 791-6658|24 hrs|5219"
-80.203462,26.326784,"WAWA [Diesel]-Parkland,FL","7705 N SR 7, Parkland,FL 33073|(954) 688-9374|24 hrs|5233"
-80.296392,25.993876,"WAWA [Diesel]-Pembroke Pines,FL","1600 S Hiatus Rd, Pembroke Pines,FL 33025|(954) 281-4094|24 hrs|5309"
-82.67705,27.84688,"WAWA [Diesel]-Pinellas Park,FL","3101 Gandy Blvd, Pinellas Park,FL 33782|(727) 576-1804|24 hrs|5110"
-82.680312,27.828803,"WAWA [Diesel]-Pinellas Park,FL","6200 N 34th St, Pinellas Park,FL 33781|(727) 526-8350|24 hrs|5125"
-82.152041,28.025862,"WAWA [Diesel]-Plant City,FL","2705 Thonotosassa Rd, Plant City,FL 33563|(813) 752-1508|24 hrs|5162"
-80.097876,26.276124,"WAWA [Diesel]-Pompano Beach,FL","3601 N Federal Hwy, Pompano Beach,FL 33064|(954) 657-8220|24 hrs|5194"
-82.116397,26.994076,"WAWA [Diesel]-Port Charlotte,FL","2525 Tamiami Trail, Port Charlotte,FL 33952|(941) 212-2581|24 hrs|5255"
-81.006788,29.12765,"WAWA [Diesel]-Port Orange,FL","1031 Dunlawton Ave, Port Orange,FL 32129|(386) 763-5503|24 hrs|5172"
-81.02468,29.111651,"WAWA [Diesel]-Port Orange,FL","1740 Dunlawton Ave, Port Orange,FL 32127|(386) 767-7554|24 hrs|5173"
-82.71768,28.28095,"WAWA [Diesel]-Port Richey,FL","8519 US 19 North, Port Richey,FL 34668|(727) 849-4725|24 hrs|5108"
-80.431862,27.263881,"WAWA [Diesel]-Port St Lucie,FL","10308 SW Tradition Pkwy, Port St Lucie,FL 34987|(772) 708-2515|24 hrs|5221"
-80.34095,27.31857,"WAWA [Diesel]-Port St Lucie,FL","260 SE Prima Vista Blvd, Port St Lucie,FL 43983|(772) 206-2209|24 hrs|5220"
-82.01147,26.8956,"WAWA [Diesel]-Punta Gorda,FL","26415 Indian Trail Dr, Punta Gorda,FL 33950|(941) 877-2395|24 hrs|5343"
-82.335865,27.893138,"WAWA [Diesel]-Riverview,FL","10115 Bloomingdale Ave, Riverview,FL 33578|(813) 620-3518|24 hrs|5133"
-82.33409,27.79677,"WAWA [Diesel]-Riverview,FL","13026 S US Highway 301, Riverview,FL 33578|(813) 671-9506|24 hrs|5175"
-82.269871,27.853165,"WAWA [Diesel]-Riverview,FL","13323 Boyette Rd, Riverview,FL 33569|(813) 437-2608|24 hrs|5286"
-82.32736,27.85819,"WAWA [Diesel]-Riverview,FL","9617 Highway 301 South, Riverview,FL 33578|(813) 677-0251|24 hrs|5167"
-80.092593,26.78225,"WAWA [Diesel]-Riviera Beach,FL","7289 Garden Rd, Riviera Beach,FL 33404|(561) 720-2523|24 hrs|5214"
-81.522104,30.100233,"WAWA [Diesel]-Saint Johns,FL","100 Bartram Market Dr, Saint Johns,FL 32259|(904) 671-0404|12:AM-12:AM|5382"
-82.66681,27.79257,"WAWA [Diesel]-Saint Petersburg,FL","2465 22nd Ave North, Saint Petersburg,FL 33713|(727) 822-8168|24 hrs|5159"
-82.68016,27.73486,"WAWA [Diesel]-Saint Petersburg,FL","3637 34th St S, Saint Petersburg,FL 33711|(727) 310-0560|24 hrs|5306"
-82.67967,27.80511,"WAWA [Diesel]-Saint Petersburg,FL","3650 34th St North, Saint Petersburg,FL 33713|(727) 521-5627|24 hrs|5148"
-82.71583,27.7814,"WAWA [Diesel]-Saint Petersburg,FL","5901 9th Ave N, Saint Petersburg,FL 33710|(772) 783-2003|24 hrs|5241"
-82.63819,27.85077,"WAWA [Diesel]-Saint Petersburg,FL","8601 4th St N, Saint Petersburg,FL 33701|(727) 350-1036|24 hrs|5252"
-82.7706,27.81463,"WAWA [Diesel]-Saint Petersburg,FL","9501 Bay Pines Blvd, Saint Petersburg,FL 33708|(727) 391-1483|24 hrs|5129"
-81.296996,28.787148,"WAWA [Diesel]-Sanford,FL","2690 W 25th Street, Sanford,FL 32771|(407) 302-4618|24 hrs|5158"
-81.33367,28.81223,"WAWA [Diesel]-Sanford,FL","4660 W Sr 46, Sanford,FL 32771|(407) 901-2620|24 hrs|5218"
-82.53153,27.36754,"WAWA [Diesel]-Sarasota,FL","3703 N Washington Blvd, Sarasota,FL 34234|(941) 351-0059|24 hrs|5217"
-82.465514,27.387418,"WAWA [Diesel]-Sarasota,FL","5208 University Pkwy, Sarasota,FL 34234|(941) 217-7479|24 hrs|5224"
-82.462788,27.269893,"WAWA [Diesel]-Sarasota,FL","5321 Clark Rd, Sarasota,FL 34233|(941) 328-3119|24 hrs|5304"
-81.434122,27.464911,"WAWA [Diesel]-Sebring,FL","3838 US Hwy 27 S, Sebring,FL 33870|(863) 328-4934|24 hrs|5370"
-81.5038,27.539963,"WAWA [Diesel]-Sebring,FL","6400 US 27 N, Sebring,FL 33870|(863) 328-4940|24 hrs|5373"
-82.3029687,27.9814505,"WAWA [Diesel]-Seffner,FL","11623 E Dr MLK Blvd, Seffner,FL 33584|(813) 820-1595|24 hrs|5335"
-82.761,27.83857,"WAWA [Diesel]-Seminole,FL","8800 Park Blvd, Seminole,FL 33777|(727) 452-6467|24 hrs|5215"
-81.403532,29.916824,"WAWA [Diesel]-St Augustine,FL","2222 SR 16, St Augustine,FL 32084|(904) 659-0083|24 Hrs|5361"
-81.25678,28.24667,"WAWA [Diesel]-St Cloud,FL","1125 E Irlo Bronson Memorial Hwy, St Cloud,FL 34769|(407) 891-7025|24 hrs|5123"
-80.252226,27.175316,"WAWA [Diesel]-Stuart,FL","2401 S Kanner Hwy, Stuart,FL 34994|(772) 228-4780|24 hrs|5204"
-80.207115,27.135353,"WAWA [Diesel]-Stuart,FL","5745 SE Federal Hwy, Stuart,FL 34997|(772) 419-9766|12:AM-12:AM|5307"
-80.2514171,27.190476,"WAWA [Diesel]-Stuart,FL","983 SE Federal Hwy, Stuart,FL 34994|(772) 646-0876|24 hrs|5329"
-80.2765,26.19313,"WAWA [Diesel]-Sunrise,FL","9400 W Commercial Blvd, Sunrise,FL 33351|(954) 256-9242|24 hrs|5236"
-82.502944,28.09299,"WAWA [Diesel]-Tampa,FL","15524 N Dale Mabry Hwy, Tampa,FL 33618|(727) 400-3988|24 hrs|5191"
-82.47773,27.995433,"WAWA [Diesel]-Tampa,FL","1760 Hillsborough Ave, Tampa,FL 33603|(813) 873-3649|24 hrs|5183"
-82.431464,28.068638,"WAWA [Diesel]-Tampa,FL","2325 E Fletcher Ave, Tampa,FL 33612|(813) 977-7493|24 hrs|5199"
-82.402875,27.965711,"WAWA [Diesel]-Tampa,FL","2502 N 50th St, Tampa,FL 33619|(813) 603-1910|24 hrs|5231"
-82.34911,27.92329,"WAWA [Diesel]-Tampa,FL","2604 South US Highway 301, Tampa,FL 33619|(813) 620-3076|24 hrs|5127"
-82.42684,28.0533,"WAWA [Diesel]-Tampa,FL","2901 E Fowler Ave, Tampa,FL 33612|(813) 971-5434|24 hrs|5107"
-82.50448,27.89325,"WAWA [Diesel]-Tampa,FL","3660 W Gandy Blvd, Tampa,FL 33611|(813) 502-0103|24 hrs|5301"
-82.36105,27.98099,"WAWA [Diesel]-Tampa,FL","3942 N US Highway 301, Tampa,FL 33619|(813) 623-3295|24 hrs|5114"
-82.504918,27.948963,"WAWA [Diesel]-Tampa,FL","401 N Dale Mabry Hwy, Tampa,FL 33609|(813) 874-2760|24 hrs|5122"
-82.40086,28.03199,"WAWA [Diesel]-Tampa,FL","5011 E Busch Blvd, Tampa,FL 33617|(813) 524-5378|24 hrs|5319"
-82.542406,28.024873,"WAWA [Diesel]-Tampa,FL","5702 W Waters Ave, Tampa,FL 33634|(813) 884-2031|24 hrs|5139"
-82.5623539,27.996405,"WAWA [Diesel]-Tampa,FL","7408 Hillsborough Ave, Tampa,FL 33610|(813) 620-0480|24 hrs|5146"
-82.56451,27.99618,"WAWA [Diesel]-Tampa,FL","7540 W Hillsborough Ave, Tampa,FL 33615|(813) 392-3656|24 hrs|5311"
-82.45207,28.08857,"WAWA [Diesel]-Tampa,FL","804 E Bears Ave, Tampa,FL 33613|(813) 631-5131|24 hrs|5154"
-82.459115,28.024892,"WAWA [Diesel]-Tampa,FL","8325 N Florida Ave, Tampa,FL 33604|(813) 867-2100|24 hrs|5196"
-82.506386,28.026353,"WAWA [Diesel]-Tampa,FL","8458 N Dale Mabry Hwy, Tampa,FL 33614|(813) 820-1228|24 hrs|5251"
-82.24513,27.894342,"WAWA [Diesel]-Valrico,FL","2224 Bloomingdale Ave, Valrico,FL 33594|(813) 654-8763|24 hrs|5151"
-82.235927,27.938559,"WAWA [Diesel]-Valrico,FL","2926 E State Rd 60, Valrico,FL 33594|(813) 661-6414|24 hrs|5152"
-82.405602,27.049506,"WAWA [Diesel]-Venice,FL","2344 South Tamiami Trail, Venice,FL 34293|(941) 518-0710|24 hrs|5216"
-82.383868,27.105546,"WAWA [Diesel]-Venice,FL","2970 Executive Dr, Venice,FL 34292|(941) 518-7404|24 hrs|5225"
-80.3892536,27.6228171,"WAWA [Diesel]-Vero Beach,FL","1180 US Hwy 1, Vero Beach,FL 32960|(772) 323-8736|24 hrs|5201"
-80.512977,27.6394497,"WAWA [Diesel]-Vero Beach,FL","9050 20th St, Vero Beach,FL 32966|(772) 453-4096|24 hrs|5202"
-82.355465,28.184965,"WAWA [Diesel]-Wesley Chapel,FL","27866 SR 56, Wesley Chapel,FL 33543|(813) 494-2329|24 hrs|5226"
-82.3536088,28.2367967,"WAWA [Diesel]-Wesley Chapel,FL","28225 SR 54, Wesley Chapel,FL 33544|(813) 395-0087|24 hrs|5240"
-80.67367,28.07852,"WAWA [Diesel]-West Melbourne,FL","3175 W New Haven Ave, West Melbourne,FL 32904|(321) 952-4923|24 hrs|5192"
-80.646,28.03606,"WAWA [Diesel]-West Melbourne,FL","895 Palm Bay Rd, West Melbourne,FL 32904|(321) 574-8807|24 hrs|5318"
-80.074118,26.690238,"WAWA [Diesel]-West Palm Beach,FL","1530 Belvedere Rd, West Palm Beach,FL 33405|(561) 420-4758|24 hrs|5211"
-80.119004,26.706633,"WAWA [Diesel]-West Palm Beach,FL","4950 Okeechobee Blvd, West Palm Beach,FL 33417|(561) 467-6322|24 hrs|5302"
-82.333158,27.711592,"WAWA [Diesel]-Wimauma,FL","16620 S US 301, Wimauma,FL 33598|(813) 494-2579|24 hrs|5198"
-81.583898,28.55147,"WAWA [Diesel]-Winter Garden,FL","13501 W Colonial Dr, Winter Garden,FL 34787|(407) 301-7017|24 hrs|5210"
-81.646994,28.3478,"WAWA [Diesel]-Winter Garden,FL","8849 W Irlo Bronson Memorial Hwy, Winter Garden,FL 34787|(407) 477-1050|24 hrs|5119"
-81.73009,28.00805,"WAWA [Diesel]-Winter Haven,FL","1490 3rd St SW, Winter Haven,FL 33880|(863) 294-7134|24 hrs|5126"
-81.2798956,28.6115062,"WAWA [Diesel]-Winter Park,FL","4256 Aloma Ave, Winter Park,FL 32792|(407) 501-6566|24 hrs|5280"
-81.365588,28.605056,"WAWA [Diesel]-Winter Park,FL","901 N Orlando Ave, Winter Park,FL 32789|(407) 629-0167|24 hrs|5135"
-82.1881517,28.2505642,"WAWA [Diesel]-Zephyrhills,FL","6450 Gall Blvd, Zephyrhills,FL 33542|(813) 393-1807|24 hrs|5285"
-76.1605382,39.5131115,"WAWA [Diesel]-Aberdeen,MD","231 N Philadelphia Blvd, Aberdeen,MD 21001|(410) 273-7102|24 hrs|567"
-76.310974,39.465042,"WAWA [Diesel]-Abingdon,MD","3500 Woodsdale Rd, Abingdon,MD 21009-2006|(410) 569-6347|24 hrs|581"
-76.45634,39.02701,"WAWA [Diesel]-Annapolis,MD","327 Buschs Frontage Road, Annapolis,MD 21401 |(410) 757-2328|24 hrs|569"
-76.532514,38.994891,"WAWA [no fuel]-Annapolis,MD","628 Admiral Dr, Annapolis,MD 21401-2151|(410) 974-6436|24 hrs|549"
-76.759073,39.333183,"WAWA [Diesel]-Baltimore,MD","2845 Rolling Rd, Baltimore,MD 21244|(410) 448-2019|24 hrs|598"
-76.673244,39.2464403,"WAWA [Diesel]-Baltimore,MD","3716 Washington Blvd, Baltimore,MD 21227|(410) 247-2620|24 hrs|8504"
-76.55387,39.2771,"WAWA [Diesel]-Baltimore,MD","4901 Boston St, Baltimore,MD 21224|(410) 376-7716|24 Hrs|8511"
-76.535408,39.287352,"WAWA [Diesel]-Baltimore,MD","6541 Eastern Ave, Baltimore,MD 21224|(410) 631-7813|24 hrs|8502"
-76.314656,39.546103,"WAWA [Diesel]-Bel Air,MD","1505 E Churchville Rd, Bel Air,MD 21014|(410) 838-8539|24 hrs|557"
-76.353244,39.568537,"WAWA [Diesel]-Bel Air,MD","601 Hoagie Dr, Bel Air,MD 21014|(410) 638-7457|24 hrs|586"
-76.357674,39.522241,"WAWA [Diesel]-Bel Air,MD","709 Bel Air Rd, Bel Air,MD 21014-4209|(410) 638-5049|24 hrs|553"
-76.917076,39.027327,"WAWA [Diesel]-Beltsville,MD","10515 Baltimore Ave, Beltsville,MD 20705|(301) 595-2013|24 hrs|"
-76.875853,38.664515,"WAWA [Diesel]-Brandywine,MD","16410 Mckendree Rd, Brandywine,MD 20613-8063|(301) 782-7432|24 hrs|580"
-76.519245,38.302867,"WAWA [Diesel]-California,MD","23141 Three Notch Rd, California,MD 20619|(301) 866-6080|24 hrs|592"
-76.066119,38.561059,"WAWA [Diesel]-Cambridge,MD","601 Sunburst Hwy, Cambridge,MD 21613|(410) 901-9794|24 hrs|563"
-76.85071,38.87005,"WAWA [Diesel]-Capitol Heights,MD","1401 Hampton Park Blvd, Capitol Heights,MD 20743|(301) 336-1704|24 hrs|"
-76.773827,38.501464,"WAWA [Diesel]-Charlotte Hall,MD","30320 Three Notch Rd, Charlotte Hall,MD 20622-3189|(301) 290-5971|24 hrs|588"
-76.636363,39.466146,"WAWA [Diesel]-Cockeysville,MD","10111 York Rd, Cockeysville,MD 21030-3305|(410) 628-1050|24 hrs|8506"
-76.4701837,39.2685803,"WAWA [Diesel]-Dundalk,MD","4017 North Point Blvd, Dundalk,MD 21222-3619|(410) 388-1890|24 hrs|578"
-76.661084,38.717562,"WAWA [Diesel]-Dunkirk,MD","10205 Kirksville Lane, Dunkirk,MD 20754|(410) 286-7235|24 hrs|573"
-76.061186,38.771783,"WAWA [Diesel]-Easton,MD","8118 Ocean Gateway, Easton,MD 21601|(410) 819-3830|24 hrs|589"
-76.5678245,38.9358473,"WAWA [Diesel]-Edgewater,MD","3166 Solomons Island Rd, Edgewater,MD 21037 |(410) 956-7003|24 hrs|577"
-75.791648,39.652343,"WAWA [Diesel]-Elkton,MD","1657 Elkton Road, Elkton,MD 21921-4129 |(410) 996-8621|24 hrs|547"
-75.840961,39.603748,"WAWA [Diesel]-Elkton,MD","302 W Pulaski Highway, Elkton,MD 21921-5279 |(443) 485-8455|24 hrs|8512"
-76.48175,39.335986,"WAWA [Diesel]-Essex,MD","8731 Pulaski Hwy, Essex,MD 21221|(410) 780-9970|24 hrs|558"
-76.383616,39.503168,"WAWA [Diesel]-Fallston,MD","204 Connolly Rd, Fallston,MD 21047-2526|(410) 638-6742|24 hrs|8500"
-77.438822,39.416732,"WAWA [Diesel]-Frederick,MD","1001 W Patrick St, Frederick,MD 21702-3903 |(301) 300-9524|24 hrs|8513"
-77.401327,39.381388,"WAWA [Diesel]-Frederick,MD","5440 Urbana Pike, Frederick,MD 21703-7332 |(301) 694-4618|24 hrs|8505"
-77.438227,39.392199,"WAWA [Diesel]-Frederick,MD","5833 Ballanger Creek Pike, Frederick,MD 21703 |(301) 668-1502|24 hrs|554"
-76.656668,39.05658,"WAWA [Diesel]-Gambrills,MD","701 Annapolis Rd, Gambrills,MD 21054-1309 |(410) 923-5240|24 hrs|595"
-76.6153073,39.1801058,"WAWA [Diesel]-Glen Burnie,MD","7124 Ritchie Hwy, Glen Burnie,MD 21061-2904|(410) 553-0129|24 hrs|8503"
-76.649106,39.141621,"WAWA [Diesel]-Glen Burnie,MD","7800 Parke West Dr, Glen Burnie,MD 21061-4701|(410) 424-2493|24 hrs|8507"
-76.193472,38.965602,"WAWA [Diesel]-Grasonville,MD","101 Hissey Road, Grasonville,MD 21638|(443) 390-2460|24 hrs|8518"
-76.745522,39.152499,"WAWA [Diesel]-Hanover,MD","7710 Milestone Pkwy, Hanover,MD 21076|(410) 709-1039|24 hrs|8525"
-76.345564,39.439938,"WAWA [Diesel]-Joppa,MD","1419 S Mountain Rd, Joppa,MD 21085-3236|(410) 538-3131|24 hrs|599"
-76.827602,38.956099,"WAWA [Diesel]-Lanham,MD","10620 Martin Luther King Jr Hwy, Lanham,MD 20706|(667) 770-7088|24 Hrs|8523"
-76.841149,39.095719,"WAWA [Diesel]-Laurel,MD","9600 Fort Meade Rd, Laurel,MD 20707|(240) 594-0226|24 hrs|8515"
-76.476755,38.286928,"WAWA [Diesel]-Lexington Park,MD","22530 Three Notch Rd, Lexington Park,MD 20653|(240) 725-0531|24 hrs|587"
-76.715881,38.42676,"WAWA [Diesel]-Mechanicsville,MD","27605 Three Notch Rd, Mechanicsville,MD 20659|(301) 818-0450|24 hrs|583"
-76.631467,39.11066,"WAWA [Diesel]-Millersville,MD","8300 Veterans Hwy, Millersville,MD 21108-1409|(410) 729-9991|24 hrs|572"
-75.930463,39.612935,"WAWA [Diesel]-North East,MD","2031 Pulaski Highway, North East,MD 21901-3740|(410) 287-3432|24 hrs|585"
-76.457049,39.417971,"WAWA [Diesel]-Perry Hall,MD","9809 Belair Rd, Perry Hall,MD 21128|(410) 921-3819|24 hrs|8522"
-76.826187,39.456186,"WAWA [Diesel]-Reisterstown,MD","516 Main St, Reisterstown,MD 21136|(410) 833-0201|24 hrs|8501"
-75.565815,38.420518,"WAWA [Diesel]-Salisbury,MD","2740 North Salisbury Blvd, Salisbury,MD 21801|(410) 548-7946|24 hrs|561"
-75.600582,38.358147,"WAWA [Diesel]-Salisbury,MD","668 S Salisbury Blvd, Salisbury,MD 21801|(410) 677-0384|24 hrs|555"
-76.268302,39.636951,"WAWA [Diesel]-Street,MD","3530 Conowingo Road, Street,MD 21154-1944 |(410) 457-3411|24 hrs|559"
-76.904004,38.806801,"WAWA [Diesel]-Suitland,MD","6101 Allentown Rd, Suitland,MD 20746|(240) 673-3133|24 hrs|8514"
-76.9488532,39.4036419,"WAWA [Diesel]-Sykesville,MD","1310 Liberty Rd, Sykesville,MD 21784|(443) 885-0046|24 hrs|8529"
-76.575292,39.39641,"WAWA [Diesel]-Towson,MD","1260 E Joppa Rd, Towson,MD 21284|(443) 390-2616|24 hrs|8510"
-76.720093,38.889027,"WAWA [Diesel]-Upper Marlboro,MD","163 Southeast Crain Hwy, Upper Marlboro,MD 20774-8804|(301) 218-3154||562"
-76.918598,38.629453,"WAWA [Diesel]-Waldorf,MD","11505 Berry Rd, Waldorf,MD 20603|(301) 363-7010|24 hrs|565"
-76.93707,38.595175,"WAWA [Diesel]-White Plains,MD","4210 Crain Hwy [@ Billigsley], White Plains,MD 20695|(301) 645-0831|24 hrs|568"
-76.598791,38.557206,"WAWA [Diesel]-Prince Frederick,MD ","305 Market Square Dr, Prince Frederick,MD 20678|(410) 414-7247|24 hrs|591"
-74.509142,39.432328,"WAWA [no fuel]-Absecon,NJ","611 New Jersey Avenue, Absecon,NJ 08201|(609) 646-8156|24 hrs|736"
-74.52785,39.44658,"WAWA [Diesel]-Absecon,NJ","719 Fifth Ave, Absecon,NJ 08205|(609) 652-6423|24 hrs|968"
-74.457553,39.492267,"WAWA [no fuel]-Absecon,NJ","8 South New York Road, Absecon,NJ 08205|(609) 652-4036|24 hrs|482"
-75.06542,39.89048,"WAWA [no fuel]-Audubon,NJ","320 S White Horse Pike, Audubon,NJ 08106|(856) 547-9292|6 am-11 pm|730"
-74.723256,39.098444,"WAWA [no fuel]-Avalon,NJ","2701 Ocean Drive, Avalon,NJ 08202|(609) 967-3326|6 am-11 pm|432"
-74.28724,40.57685,"WAWA [Diesel]-Avenel,NJ","930 US Hwy 1 North, Avenel,NJ 07001|(732) 750-0532|24 hrs|8323"
-74.213153,39.767468,"WAWA [no fuel]-Barnegat,NJ","550 N Main Street, Barnegat,NJ 08005|(609) 698-1812|24 hrs|441"
-74.253922,39.75918,"WAWA [Diesel]-Barnegat,NJ","945 West Bay Ave, Barnegat,NJ 08005|(609) 607-3362|24 hrs|8309"
-75.045269,39.871817,"WAWA [Diesel]-Barrington,NJ","280 White Horse Pike, Barrington,NJ 08007|(856) 546-4936|24 hrs|8340"
-74.169015,39.923725,"WAWA [Diesel]-Bayville,NJ","220 US Rt 9, Bayville,NJ 08721|(732) 237-3050|24 hrs|931"
-74.22414,39.58526,"WAWA [no fuel]-Beach Haven,NJ","13115 Long Beach Blvd, Beach Haven,NJ 08008|(609) 492-1960|6 am-11 pm|977"
-74.173241,40.788982,"WAWA [Diesel]-Belleville,NJ","11 South Franklin Ave, Belleville,NJ 07109|(862) 300-5508|24 Hrs|8441"
-75.09965,39.86481,"WAWA [Diesel]-Bellmawr,NJ","112 Edgewood Drive, Bellmawr,NJ 08031|(856) 931-6906|24 hrs|396"
-75.110924,39.877012,"WAWA [no fuel]-Bellmawr,NJ","1155 West Browning Road, Bellmawr,NJ 08031|(856) 933-2055|24 hrs|317"
-74.95115,39.80283,"WAWA [Diesel]-Berlin,NJ","201 W White Horse Pike, Berlin,NJ 08009|(856) 768-5117|24 hrs|8310"
-74.92216,39.79437,"WAWA [no fuel]-Berlin,NJ","400 South Route 73, Berlin,NJ 08009|(856) 753-9003|24 hrs|391"
-75.039672,39.795893,"WAWA [Diesel]-Blackwood,NJ","1301 Little Gloucester Road , Blackwood,NJ 08012 |(856) 227-4159|24 hrs|967"
-75.062195,39.833072,"WAWA [no fuel]-Blackwood,NJ","2 Somersdale Rd, Blackwood,NJ 08012|(856) 232-4727|24 hrs|392"
-75.0602798,39.7950592,"WAWA [Diesel]-Blackwood,NJ","800 Blackwood Pike, Blackwood,NJ 08012|(856) 374-4080|24 hrs|998"
-74.7066,40.12762,"WAWA [no fuel]-Bordentown,NJ","1076 Rt 206, Bordentown,NJ 08505|(609) 291-2081|24 hrs|919"
-74.7040367,40.140425,"WAWA [Diesel]-Bordentown,NJ","237 Rt 130, Bordentown,NJ 08505|(609) 888-6067|24 hrs|8345"
-74.14495,40.02972,"WAWA [Diesel]-Brick,NJ","116 Brick Blvd, Brick,NJ 08723-7125|(732) 864-1704|24 hrs|997"
-74.120342,40.071356,"WAWA [Diesel]-Brick,NJ","1902 Rt 88, Brick,NJ 08724|(848) 209-1559|12am-12am|8372"
-74.108065,40.038107,"WAWA [no fuel]-Brick,NJ","383 Drum Point Rd, Brick,NJ 08723|(732) 477-5938|24 hrs|733"
-74.151376,40.056617,"WAWA [Diesel]-Brick,NJ","535 Rt 70, Brick,NJ 08723|(732) 994-6552|12am - 12pm|8383"
-74.13923,40.05381,"WAWA [no fuel]-Brick,NJ","595 Brick Blvd, Brick,NJ 08723|(732) 451-0259|24 hrs|923"
-74.144739,40.097447,"WAWA [no fuel]-Brick,NJ","6 Lanes Mill Road, Brick,NJ 08724|(732) 458-6721|24 hrs|401"
-75.207611,39.46229,"WAWA [Diesel]-Bridgeton,NJ","1090 State Hwy 77, Bridgeton,NJ 08302|(856) 459-3104|24 hrs|966"
-74.563401,40.567862,"WAWA [Diesel]-Bridgewater,NJ","580 Union Ave, Bridgewater,NJ 08807|(732) 648-5551|24 hrs|8341"
